"species_id","family","genus","species","id_level","full_id"
4755,"Flacourtiaceae","Casearia","corymbosa","species",1
4756,"Flacourtiaceae","Casearia","decandra","species",1
4757,"Flacourtiaceae","Casearia","elliptica","species",1
4758,"Flacourtiaceae","Casearia","fasciculata","species",1
4759,"Flacourtiaceae","Casearia","fuliginosa","species",1
4760,"Flacourtiaceae","Casearia","gossypiosperma","species",1
4761,"Flacourtiaceae","Casearia","gossypiosperma/c","species",1
4762,"Flacourtiaceae","Casearia","guianensis","species",1
4763,"Flacourtiaceae","Casearia","hirsuta","species",1
4764,"Flacourtiaceae","Casearia","javatensis","species",1
4765,"Flacourtiaceae","Casearia","javitensis","species",1
4766,"Flacourtiaceae","Casearia","javitensis?","species",1
4767,"Flacourtiaceae","Casearia","m1","genus",0
4768,"Flacourtiaceae","Casearia","m2","genus",0
4769,"Flacourtiaceae","Casearia","m3","genus",0
4770,"Flacourtiaceae","Casearia","m4","genus",0
4771,"Flacourtiaceae","Casearia","macrantha","species",1
4772,"Flacourtiaceae","Casearia","maraquitensis","species",1
4773,"Flacourtiaceae","Casearia","mariquitensis","species",1
4774,"Flacourtiaceae","Casearia","membranacea","species",1
4775,"Flacourtiaceae","Casearia","mexiae","species",1
4776,"Flacourtiaceae","Casearia","obovalis","species",1
4777,"Flacourtiaceae","Casearia","pitumba","species",1
4778,"Flacourtiaceae","Casearia","praecox","species",1
4779,"Flacourtiaceae","Casearia","prunifolia","species",1
4780,"Flacourtiaceae","Casearia","puberula","species",1
4781,"Flacourtiaceae","Casearia","silvana","species",1
4782,"Flacourtiaceae","Casearia","spruceana","species",1
4783,"Flacourtiaceae","Casearia","sylvestris","species",1
4784,"Flacourtiaceae","Casearia","tacanensis","species",1
4785,"Flacourtiaceae","Casearia","tremula","species",1
4786,"Flacourtiaceae","Casearia","ulmifolia","species",1
4787,"Flacourtiaceae","Casearia","zahlbruckneri","species",1
4788,"Flacourtiaceae","Cf Casearia","m1","genus",0
4789,"Flacourtiaceae","Dasylepis","blackii","species",1
4790,"Flacourtiaceae","Dasylepis","brevipedicellata","species",1
4791,"Flacourtiaceae","Dasylepis","brevipedicellata cf","species",1
4792,"Flacourtiaceae","Eleutherandra","m1","genus",0
4793,"Flacourtiaceae","Erythrospermum","candidum","species",1
4794,"Flacourtiaceae","Erythrospermum","var amplifolium","species",1
4795,"Flacourtiaceae","Erythrospermum","var pyrifolium","species",1
4796,"Flacourtiaceae","Erythrospermum","verticillatum","species",1
4797,"Flacourtiaceae","Euceraea","aff nitida","species",1
4798,"Flacourtiaceae","Euceraea","m1","genus",0
4799,"Flacourtiaceae","Euceraea","nitida","species",1
4800,"Flacourtiaceae","Flacourtia","zippelium","species",1
4801,"Flacourtiaceae","Hasseltia","floribunda","species",1
4802,"Flacourtiaceae","Hasseltia","floribunda?","species",1
4803,"Flacourtiaceae","Hasseltia","m1","genus",0
4804,"Flacourtiaceae","Hecatostemon","completus","species",1
4805,"Flacourtiaceae","Homalium","albiflorum","species",1
4806,"Flacourtiaceae","Homalium","cf. stelliferum","species",1
4807,"Flacourtiaceae","Homalium","foetidum","species",1
4808,"Flacourtiaceae","Homalium","francii","species",1
4809,"Flacourtiaceae","Homalium","letestui","species",1
4810,"Flacourtiaceae","Homalium","longifolium","species",1
4811,"Flacourtiaceae","Homalium","lucidum","species",1
4812,"Flacourtiaceae","Homalium","m1","genus",0
4813,"Flacourtiaceae","Homalium","nudiflorum","species",1
4814,"Flacourtiaceae","Homalium","stipulaceum","species",1
4815,"Flacourtiaceae","Homalium","viguieri","species",1
4816,"Flacourtiaceae","Homalium?","guillainii","species",1
4817,"Flacourtiaceae","Homalium?","m1","genus",0
4818,"Flacourtiaceae","Hydnocarpus","borneensis","species",1
4819,"Flacourtiaceae","Hydnocarpus","pentagyna","species",1
4820,"Flacourtiaceae","Laetia Cf","m1","genus",0
4821,"Flacourtiaceae","Laetia","m1","genus",0
4822,"Flacourtiaceae","Laetia","m2","genus",0
4823,"Flacourtiaceae","Laetia","procera","species",1
4824,"Flacourtiaceae","Laetia","thamnia","species",1
4825,"Flacourtiaceae","Lasiochlamys","planchonellifolia","species",1
4826,"Flacourtiaceae","Lindackeria","laurina","species",1
4827,"Flacourtiaceae","Lindackeria","m1","genus",0
4828,"Flacourtiaceae","Lindackeria","paladosa","species",1
4829,"Flacourtiaceae","Lindackeria","paludosa","species",1
4830,"Flacourtiaceae","Ludia","mauritiana","species",1
4831,"Flacourtiaceae","Ludia","pinnatinervia","species",1
4832,"Flacourtiaceae","Lunania","mexicana","species",1
4833,"Flacourtiaceae","Lunania","parviflora","species",1
4834,"Flacourtiaceae","M1","m1","family",0
4835,"Flacourtiaceae","Mayna","carpotroche","species",1
4836,"Flacourtiaceae","Mayna","grandifolia","species",1
4837,"Flacourtiaceae","Mayna","m1","genus",0
4838,"Flacourtiaceae","Mayna","odorata","species",1
4839,"Flacourtiaceae","Neoptychocarpus","aff killipii","species",1
4840,"Flacourtiaceae","Neoptychocarpus","apodantus","species",1
4841,"Flacourtiaceae","Neoptychocarpus","cf killipii","species",1
4842,"Flacourtiaceae","Neoptychocarpus","chocoensis","species",1
4843,"Flacourtiaceae","Neoptychocarpus","m1","genus",0
4844,"Flacourtiaceae","Neosprucea","grandiflora","species",1
4845,"Flacourtiaceae","Neosprucea","m1","genus",0
4846,"Flacourtiaceae","Neosprucea","pedicellata","species",1
4847,"Flacourtiaceae","Pleuranthodendron","lindenii","species",1
4848,"Flacourtiaceae","Pleuranthodendron","mexicana","species",1
4849,"Flacourtiaceae","Prockia","crucis","species",1
4850,"Flacourtiaceae","Prockia","m1","genus",0
4851,"Flacourtiaceae","Prockia","pentamera","species",1
4852,"Flacourtiaceae","Prockia","utile","species",1
4853,"Flacourtiaceae","Ryania","angustifolia","species",1
4854,"Flacourtiaceae","Ryania","m1","genus",0
4855,"Flacourtiaceae","Ryania","speciosa","species",1
4856,"Flacourtiaceae","Ryparosa","hullettii","species",1
4857,"Flacourtiaceae","Ryparosa","kunstleri","species",1
4858,"Flacourtiaceae","Scaphocalyx","spathacea","species",1
4859,"Flacourtiaceae","Scolopia","orientalis","species",1
4860,"Flacourtiaceae","Soyauxia","gabonensis","species",1
4861,"Flacourtiaceae","Soyauxia","talbotii","species",1
4862,"Flacourtiaceae","Tetrathylacium","m1","genus",0
4863,"Flacourtiaceae","Tetrathylacium","macrophyllum","species",1
4864,"Flacourtiaceae","Tetrathylicium","macrophyllum","species",1
4865,"Flacourtiaceae","Xylosma","benthamiana","species",1
4866,"Flacourtiaceae","Xylosma","chloranthum cf","species",1
4867,"Flacourtiaceae","Xylosma","flexuosum","species",1
4868,"Flacourtiaceae","Xylosma","intermedium","species",1
4869,"Flacourtiaceae","Xylosma","m1","genus",0
4870,"Flacourtiaceae","Xylosma","venosa","species",1
4871,"Flacourtiaceae","Zuelania","guidonia","species",1
4872,"Flagellariaceae","Flagellaria","indica","species",1
4873,"Foraginaceae","Cordia","m1","genus",0
4874,"Garryaceae","Garrya","ovata var lindheimeri","species",1
4875,"Gentianaceae","Hoppea","beccarianum","species",1
4876,"Gentianaceae","Hoppea","griffithii","species",1
4877,"Gentianaceae","Hoppea","latifolia","species",1
4878,"Gentianaceae","Hoppea","nutans m","species",1
4879,"Gentianaceae","Hoppea","sphaerocarpa","species",1
4880,"Gentianaceae","Hoppea","vesquei","species",1
4881,"Gentianaceae","Macrocarpaea","glabra","species",1
4882,"Gentianaceae","Macrocarpaea","m1","genus",0
4883,"Gesneriaceae","Alloplectus","m1","genus",0
4884,"Gesneriaceae","Besleria","m1","genus",0
4885,"Gesneriaceae","Besleria","m2","genus",0
4886,"Gesneriaceae","Columnea","m1","genus",0
4887,"Gesneriaceae","Drymonia","alloplectoides","species",1
4888,"Gesneriaceae","Drymonia","laciniosa","species",1
4889,"Gesneriaceae","Drymonia","m1","genus",0
4890,"Gesneriaceae","Drymonia","serrulata","species",1
4891,"Gesneriaceae","Mitraria","coccinea","species",1
4892,"Gesneriaceae","Nautilocalyx","m1","genus",0
4893,"Gnetaceae","Gnetum","costatum","species",1
4894,"Gnetaceae","Gnetum","cuspidatum","species",1
4895,"Gnetaceae","Gnetum","gnemon","species",1
4896,"Gnetaceae","Gnetum","gnemonoides","species",1
4897,"Gnetaceae","Gnetum","gnemun","species",1
4898,"Gnetaceae","Gnetum","latifolium","species",1
4899,"Gnetaceae","Gnetum","leyboldii","species",1
4900,"Gnetaceae","Gnetum","m1","genus",0
4901,"Gnetaceae","Gnetum","m2","genus",0
4902,"Gnetaceae","Gnetum","m3","genus",0
4903,"Gnetaceae","Gnetum","ulva","species",1
4904,"Gnetceae","Gnetum","m1","genus",0
4905,"Grossulariaceae","Escallonia","leucantha","species",1
4906,"Grossulariaceae","Escallonia","m1","genus",0
4907,"Grossulariaceae","Escallonia","paniculata","species",1
4908,"Grossulariaceae","Grevea","m1","genus",0
4909,"Grossulariaceae","Grevea","madagascariensis","species",1
4910,"Grossulariaceae","Itea","parviflora","species",1
4911,"Grossulariaceae","Polyosma","alangiacea","species",1
4912,"Grossulariaceae","Polyosma","m1","genus",0
4913,"Grossulariaceae","Polyosma","monis cf","species",1
4914,"Hamamalidaceae","Dicoryphe","m1","genus",0
4915,"Hamamelidaceae","Hamamelis","vernalis","species",1
4916,"Hamamelidaceae","Hamamelis","virginiana","species",1
4917,"Hamamelidaceae","Hamelia","patens","species",1
4918,"Hamamelidaceae","Liquidambar","styraciflua","species",1
4919,"Hamamelidaceae","Liquidamber","macrophylla","species",1
4920,"Hamamelidaceae","Liquidamber","padifolia","species",1
4921,"Hamamelidaceae","Matudaea","trinervia","species",1
4922,"Hernandiaceae","Gyrocarpus","american","species",1
4923,"Hernandiaceae","Gyrocarpus","americana","species",1
4924,"Hernandiaceae","Gyrocarpus","americanus","species",1
4925,"Hernandiaceae","Hernandia","stenura","species",1
4926,"Hernandiaceae","Illigera","hernandine?","species",1
4927,"Hernandiaceae","Sparanthelium","m1","genus",0
4928,"Hernandiaceae","Sparattanthelium","m1","genus",0
4929,"Hippocastanaceae","Aesculus","glabra","species",1
4930,"Hippocastanaceae","Billia","colombiana","species",1
4931,"Hippocrataceae","M1","m1","family",0
4932,"Hippocrateaceae","Hippocratea","m1","genus",0
4933,"Hippocrateaceae","Hippocratea","volubilis","species",1
4934,"Hippocrateaceae","Salacia","m1","genus",0
4935,"Huaceae","Afrostyrax","lepidophyllus","species",1
4936,"Huaceae","Afrostyrax","lepidophylus","species",1
4937,"Huaceae","Afrostyrax","m1","genus",0
4938,"Humiriaceae","Humiria","balsamifera","species",1
4939,"Humiriaceae","Humiriastrum","diguense","species",1
4940,"Humiriaceae","Humiriastrum","glaziovii","species",1
4941,"Humiriaceae","Humiriastrum","m1","genus",0
4942,"Humiriaceae","Humiriastrum","mapirensis","species",1
4943,"Humiriaceae","Humiriastrum","procerum","species",1
4944,"Humiriaceae","M1","m1","family",0
4945,"Humiriaceae","M2","m1","family",0
4946,"Humiriaceae","Saccoglotis","cf ceratocarpa","species",1
4947,"Humiriaceae","Saccoglottis","m1","genus",0
4948,"Humiriaceae","Saccoglottis","m2","genus",0
4949,"Humiriaceae","Saccoglottis","ovicarpa","species",1
4950,"Humiriaceae","Vantanea","m1","genus",0
4951,"Humiriaceae","Vantanea","m2","genus",0
4952,"Humiriaceae","Vantanea","occidentalis","species",1
4953,"Humiriaceae","Vantanea","peruviana","species",1
4954,"Humiriaceae","Vantanea","spichigeri","species",1
4955,"Humiriaceae","Vantaneae","m1","genus",0
4956,"Hydrangeaceae","Decumaria","barbara","species",1
4957,"Hydrangeaceae","Deutzia","scabra","species",1
4958,"Hydrangeaceae","Escalonia","paniculata","species",1
4959,"Hydrangeaceae","Hydrangea Cf","m1","genus",0
4960,"Hydrangeaceae","Hydrangea","integerrima","species",1
4961,"Hydrangeaceae","Hydrangea","m1","genus",0
4962,"Hydrangeaceae","Hydrangea","m2","genus",0
4963,"Hydrangeaceae","Hydrangea","peruviana","species",1
4964,"Hydrangeaceae","Phyllonoma","laticuspis","species",1
4965,"Icacinaceae","Apodytes","brachystylis","species",1
4966,"Icacinaceae","Apodytes","dimidiata","species",1
4967,"Icacinaceae","Apodytes","m1","genus",0
4968,"Icacinaceae","Calatola Cf","m1","genus",0
4969,"Icacinaceae","Calatola","columbiana","species",1
4970,"Icacinaceae","Calatola","costaricensis","species",1
4971,"Icacinaceae","Calatola","m1","genus",0
4972,"Icacinaceae","Calatola","m2","genus",0
4973,"Icacinaceae","Calatola","m3","genus",0
4974,"Icacinaceae","Calatola","venezuelana","species",1
4975,"Icacinaceae","Calatola?","m1","genus",0
4976,"Icacinaceae","Casimirella","m1","genus",0
4977,"Icacinaceae","Citronella","aff paniculata","species",1
4978,"Icacinaceae","Citronella","apogon","species",1
4979,"Icacinaceae","Citronella","ilicifolia","species",1
4980,"Icacinaceae","Citronella","incarum","species",1
4981,"Icacinaceae","Citronella","m1","genus",0
4982,"Icacinaceae","Citronella","paniculata","species",1
4983,"Icacinaceae","Citronella","smythii","species",1
4984,"Icacinaceae","Dendrobangia","boliviana","species",1
4985,"Icacinaceae","Dendrobangia","boliviensis","species",1
4986,"Icacinaceae","Dendrobangia","multinerva","species",1
4987,"Icacinaceae","Desmostachys","m1","genus",0
4988,"Icacinaceae","Desmostachys","tenuifolius","species",1
4989,"Icacinaceae","Discophora","guianansis","species",1
4990,"Icacinaceae","Discophora","guianensis","species",1
4991,"Icacinaceae","Gastrolepis","austrocaledonica","species",1
4992,"Icacinaceae","Gomphandra","montana","species",1
4993,"Icacinaceae","Gomphandra","papuana","species",1
4994,"Icacinaceae","Gomphandra","quadrifida","species",1
4995,"Icacinaceae","Gonocaryum","gracile","species",1
4996,"Icacinaceae","Gonocaryum","lobbianum","species",1
4997,"Icacinaceae","Gonocaryum","m1","genus",0
4998,"Icacinaceae","Ioedes","klaineana","species",1
4999,"Icacinaceae","Ioedes","m1","genus",0
5000,"Icacinaceae","Ioedes","m2","genus",0
5001,"Icacinaceae","Lasianthera","africana","species",1
5002,"Icacinaceae","Lasianthera","m1","genus",0
5003,"Icacinaceae","Lavigeria","macrocarpa","species",1
5004,"Icacinaceae","Lehretia","cordata","species",1
5005,"Icacinaceae","Lehretia","m1","genus",0
5006,"Icacinaceae","Leptaulis","holstii","species",1
5007,"Icacinaceae","Leptaulis","m1","genus",0
5008,"Icacinaceae","Leptaulus","citroides","species",1
5009,"Icacinaceae","Leptaulus","daphnoides","species",1
5010,"Icacinaceae","Leptaulus","m1","genus",0
5011,"Icacinaceae","Leretia","cordata","species",1
5012,"Icacinaceae","M1","m1","family",0
5013,"Icacinaceae","Medusanthera","gracilis","species",1
5014,"Icacinaceae","Medusanthera","m1","genus",0
5015,"Icacinaceae","Metteniusa","m1","genus",0
5016,"Icacinaceae","Phytocrene","m1","genus",0
5017,"Icacinaceae","Phytocrene","macrophylla","species",1
5018,"Icacinaceae","Platea","excelsa","species",1
5019,"Icacinaceae","Platea","fuliginea","species",1
5020,"Icacinaceae","Platea","m1","genus",0
5021,"Icacinaceae","Platea","styrae cf","species",1
5022,"Icacinaceae","Pleurisanthes","flava","species",1
5023,"Icacinaceae","Pleurisanthes","m1","genus",0
5024,"Icacinaceae","Polyporandra","scandens","species",1
5025,"Icacinaceae","Pouraqueiba","guianensis","species",1
5026,"Icacinaceae","Pseudobotrys","montabea cf","species",1
5027,"Icacinaceae","Pyrenacantha","glabrescens","species",1
5028,"Icacinaceae","Pyrenacantha","klaineana","species",1
5029,"Icacinaceae","Pyrenacantha","m1","genus",0
5030,"Icacinaceae","Pyrenacantha?","m1","genus",0
5031,"Icacinaceae","Raphiostylis","zenkeri","species",1
5032,"Icacinaceae","Rhaphiostylis","benensis","species",1
5033,"Icacinaceae","Rhaphiostylis","elegans","species",1
5034,"Icacinaceae","Rhaphiostylis","m1","genus",0
5035,"Icacinaceae","Rhaphiostylis","preussii","species",1
5036,"Icacinaceae","Rhaphiostylis","zenkeri","species",1
5037,"Icacinaceae","Sarcostigma","paniculatum","species",1
5038,"Icacinaceae","Sarcostigma?","m1","genus",0
5039,"Icacinaceae","Stemoneurus","evenius","species",1
5040,"Icacinaceae","Stemoneurus","grandifolius","species",1
5041,"Illiciaceae","Illicium","anisatum","species",1
5042,"Illiciaceae","Illicium","arborescens","species",1
5043,"Indet","Buchenavia?","m1","genus",0
5044,"Indet","Celastrac Cf?","m1","genus",0
5045,"Indet","Chinese Lantern","m1","genus",0
5046,"Indet","Fagac Cf","m1","genus",0
5047,"Indet","Humiriac Cf","m1","genus",0
5048,"Indet","Icacinac/Hugenia","m1","genus",0
5049,"Indet","Leonia Aff","cymosa","species",1
5050,"Indet","M","m","family",0
5051,"Indet","M1","m1","family",0
5052,"Indet","M1","m2","family",0
5053,"Indet","M10","m1","genus",0
5054,"Indet","M11","m1","genus",0
5055,"Indet","M12","m1","genus",0
5056,"Indet","M2","m1","family",0
5057,"Indet","M3","m1","family",0
5058,"Indet","M4","m1","family",0
5059,"Indet","M5","m1","family",0
5060,"Indet","M6","m1","family",0
5061,"Indet","M7","m1","family",0
5062,"Indet","M8","m1","family",0
5063,"Indet","M9","m1","family",0
5064,"Indet","Monina/Tournefortia","m1","genus",0
5065,"Indet","Oleac?","m1","genus",0
5066,"Indet","Rinorea?","m1","genus",0
5067,"Indet","Rutac?/Dendropanax Cf","m1","genus",0
5068,"Indet","Shrub","m1","genus",0
5069,"Indet","Sloanea?","m1","genus",0
5070,"Indet","Thymel/Lau","m1","genus",0
5071,"Indet","Tree","m1","genus",0
5072,"Indet","Tree","m2","genus",0
5073,"Indet","Treelet","m1","genus",0
5074,"Irvingiaceae","Irvingia","malayana","species",1
5075,"Ixonanthaceae","Allantospermum","borneense","species",1
5076,"Ixonanthaceae","Ixonanthes","icosandra","species",1
5077,"Ixonanthaceae","Ixonanthus","icosandra","species",1
5078,"Ixonanthaceae","Ochthocosmos","africana","species",1
5079,"Ixonanthaceae","Ochthocosmos","congolensis","species",1
5080,"Ixonanthaceae","Ochthocosmus","africana","species",1
5081,"Juglandaceae","Alfaroa","m1","genus",0
5082,"Juglandaceae","Carya","cordiformis","species",1
5083,"Juglandaceae","Carya","glabra","species",1
5084,"Juglandaceae","Carya","glabra x ovata","species",1
5085,"Juglandaceae","Carya","illinoinensis","species",1
5086,"Juglandaceae","Carya","m1","genus",0
5087,"Juglandaceae","Carya","ovalis","species",1
5088,"Juglandaceae","Carya","ovalis x glabra","species",1
5089,"Juglandaceae","Carya","ovata","species",1
5090,"Juglandaceae","Carya","ovata (x ovata)","species",1
5091,"Juglandaceae","Carya","tomentosa","species",1
5092,"Juglandaceae","Englehardtia","serrata","species",1
5093,"Juglandaceae","Juglans","australis","species",1
5094,"Juglandaceae","Juglans","neotropica","species",1
5095,"Juglandaceae","Juglans","nigra","species",1
5096,"Juglandaceae","Oreomunnea","m1","genus",0
5097,"Julianaceae","Amphipterygium","adstringens","species",1
5098,"Julianiaceae","Amphipterygium","adstringens","species",1
5099,"Lacistemataceae","Lacistema","aggregatum","species",1
