"count_id","line","species_id","site_code","liana","count"
83756,5,8373,"BELINGA","",1.0
83757,5,8374,"BELINGA","",1.0
83758,1,8585,"BELINGA","",1.0
83759,3,8586,"BELINGA","",3.0
83760,4,8586,"BELINGA","",1.0
83761,5,8622,"BELINGA","",1.0
83762,3,8635,"BELINGA","",1.0
83763,2,8679,"BELINGA","",1.0
83764,4,8679,"BELINGA","",1.0
83765,5,8679,"BELINGA","",1.0
83766,4,8873,"BELINGA","",1.0
83767,3,9039,"BELINGA","",1.0
83768,5,9053,"BELINGA","",1.0
83769,4,9066,"BELINGA","",1.0
83770,1,9189,"BELINGA","",1.0
83771,3,9189,"BELINGA","",1.0
83772,4,9189,"BELINGA","",1.0
83773,3,9201,"BELINGA","",1.0
83774,1,9211,"BELINGA","",1.0
83775,1,9237,"BELINGA","",3.0
83776,2,9237,"BELINGA","",2.0
83777,3,9237,"BELINGA","",1.0
83778,4,9237,"BELINGA","",1.0
83779,1,9256,"BELINGA","",1.0
83780,3,9256,"BELINGA","",2.0
83781,4,9256,"BELINGA","",2.0
83782,5,9256,"BELINGA","",2.0
83783,3,9676,"BELINGA","",7.0
83784,4,9676,"BELINGA","",3.0
83785,4,9690,"BELINGA","",1.0
83786,3,1195,"BEZA1","",2.0
83787,3,1200,"BEZA1","",1.0
83788,4,1200,"BEZA1","",3.0
83789,8,1200,"BEZA1","",2.0
83790,9,1200,"BEZA1","",1.0
83791,2,1468,"BEZA1","",1.0
83792,5,1468,"BEZA1","",1.0
83793,2,1555,"BEZA1","",3.0
83794,4,1555,"BEZA1","",2.0
83795,5,1555,"BEZA1","",1.0
83796,6,1555,"BEZA1","",3.0
83797,7,1817,"BEZA1","",3.0
83798,2,2060,"BEZA1","",1.0
83799,4,2060,"BEZA1","",2.0
83800,10,2060,"BEZA1","",4.0
83801,2,2065,"BEZA1","",1.0
83802,7,2065,"BEZA1","",2.0
83803,7,2727,"BEZA1","",3.0
83804,1,3611,"BEZA1","",2.0
83805,2,3611,"BEZA1","",12.0
83806,4,3611,"BEZA1","",1.0
83807,5,3611,"BEZA1","",10.0
83808,6,3611,"BEZA1","",7.0
83809,7,3611,"BEZA1","",2.0
83810,8,3611,"BEZA1","",2.0
83811,5,3810,"BEZA1","",13.0
83812,7,3810,"BEZA1","",3.0
83813,8,3810,"BEZA1","",14.0
83814,4,3854,"BEZA1","",1.0
83815,5,3854,"BEZA1","",1.0
83816,8,3854,"BEZA1","",3.0
83817,3,3876,"BEZA1","",7.0
83818,6,4081,"BEZA1","",7.0
83819,8,4081,"BEZA1","",1.0
83820,1,4629,"BEZA1","",9.0
83821,2,4629,"BEZA1","",2.0
83822,4,4629,"BEZA1","",9.0
83823,8,4629,"BEZA1","",1.0
83824,9,4629,"BEZA1","",4.0
83825,10,4629,"BEZA1","",11.0
83826,1,5051,"BEZA1","",2.0
83827,3,5056,"BEZA1","",1.0
83828,4,6141,"BEZA1","",1.0
83829,9,6141,"BEZA1","",2.0
83830,3,7298,"BEZA1","",1.0
83831,10,7318,"BEZA1","",1.0
83832,10,7396,"BEZA1","",1.0
83833,8,7690,"BEZA1","",1.0
83834,9,7690,"BEZA1","",3.0
83835,1,7725,"BEZA1","",1.0
83836,2,8023,"BEZA1","",3.0
83837,9,8023,"BEZA1","",2.0
83838,10,8023,"BEZA1","",4.0
83839,2,8066,"BEZA1","",2.0
83840,4,8066,"BEZA1","",4.0
83841,10,8066,"BEZA1","",1.0
83842,1,8530,"BEZA1","",4.0
83843,3,8530,"BEZA1","",10.0
83844,4,8530,"BEZA1","",15.0
83845,5,8530,"BEZA1","",5.0
83846,8,8530,"BEZA1","",1.0
83847,10,8530,"BEZA1","",1.0
83848,3,8531,"BEZA1","",2.0
83849,5,8531,"BEZA1","",9.0
83850,6,8531,"BEZA1","",8.0
83851,7,8531,"BEZA1","",1.0
83852,8,8531,"BEZA1","",2.0
83853,2,9158,"BEZA1","",1.0
83854,7,9158,"BEZA1","",1.0
83855,9,9212,"BEZA1","",1.0
83856,3,9401,"BEZA1","",2.0
83857,1,9405,"BEZA1","",4.0
83858,2,9405,"BEZA1","",1.0
83859,3,9405,"BEZA1","",1.0
83860,5,9405,"BEZA1","",3.0
83861,6,9405,"BEZA1","",24.0
83862,7,9405,"BEZA1","",17.0
83863,8,9405,"BEZA1","",3.0
83864,9,9405,"BEZA1","",2.0
83865,10,9405,"BEZA1","",1.0
83866,3,9406,"BEZA1","",3.0
83867,1,116,"BEZA2","",1.0
83868,5,116,"BEZA2","",1.0
83869,6,116,"BEZA2","",1.0
83870,7,116,"BEZA2","",1.0
83871,1,119,"BEZA2","",1.0
83872,2,119,"BEZA2","",3.0
83873,4,119,"BEZA2","",5.0
83874,5,119,"BEZA2","",1.0
83875,6,119,"BEZA2","",1.0
83876,1,636,"BEZA2","",1.0
83877,8,637,"BEZA2","",1.0
83878,1,1555,"BEZA2","",1.0
83879,2,1555,"BEZA2","",3.0
83880,5,1555,"BEZA2","",1.0
83881,6,1555,"BEZA2","",4.0
83882,8,1555,"BEZA2","",2.0
83883,7,1555,"BEZA2","",2.0
83884,10,1555,"BEZA2","",26.0
83885,5,1713,"BEZA2","",1.0
83886,7,1713,"BEZA2","",1.0
83887,7,1713,"BEZA2","",3.0
83888,1,1809,"BEZA2","",4.0
83889,2,1809,"BEZA2","",12.0
83890,5,1809,"BEZA2","",2.0
83891,7,1809,"BEZA2","",1.0
83892,8,1812,"BEZA2","",2.0
83893,2,1815,"BEZA2","",2.0
83894,1,1816,"BEZA2","",40.0
83895,2,1816,"BEZA2","",9.0
83896,5,1816,"BEZA2","",12.0
83897,6,1816,"BEZA2","",2.0
83898,9,1816,"BEZA2","",2.0
83899,10,1816,"BEZA2","",2.0
83900,1,1817,"BEZA2","",2.0
83901,2,1817,"BEZA2","",4.0
83902,10,1817,"BEZA2","",15.0
83903,5,1818,"BEZA2","",2.0
83904,6,1818,"BEZA2","",3.0
83905,2,2036,"BEZA2","",2.0
83906,1,2062,"BEZA2","",1.0
83907,8,2727,"BEZA2","",2.0
83908,9,2727,"BEZA2","",1.0
83909,2,2849,"BEZA2","",1.0
83910,1,2877,"BEZA2","",1.0
83911,5,3056,"BEZA2","",2.0
83912,8,3056,"BEZA2","",4.0
83913,2,3184,"BEZA2","",3.0
83914,5,3184,"BEZA2","",1.0
83915,7,3184,"BEZA2","",9.0
83916,8,3184,"BEZA2","",5.0
83917,5,3608,"BEZA2","",1.0
83918,2,3611,"BEZA2","",1.0
83919,3,3611,"BEZA2","",1.0
83920,4,3611,"BEZA2","",3.0
83921,6,3611,"BEZA2","",2.0
83922,7,3611,"BEZA2","",1.0
83923,9,3611,"BEZA2","",6.0
83924,10,3611,"BEZA2","",6.0
83925,4,3809,"BEZA2","",2.0
83926,5,3809,"BEZA2","",1.0
83927,5,3809,"BEZA2","",1.0
83928,7,3809,"BEZA2","",1.0
83929,2,3875,"BEZA2","",1.0
83930,3,3880,"BEZA2","",11.0
83931,2,3891,"BEZA2","",1.0
83932,1,3940,"BEZA2","",1.0
83933,4,3940,"BEZA2","",1.0
83934,4,4081,"BEZA2","",3.0
83935,6,4081,"BEZA2","",4.0
83936,10,4081,"BEZA2","",1.0
83937,10,4146,"BEZA2","",1.0
83938,1,4412,"BEZA2","",2.0
83939,1,4412,"BEZA2","",1.0
83940,1,4412,"BEZA2","",2.0
83941,1,4412,"BEZA2","",2.0
83942,1,4412,"BEZA2","",1.0
83943,1,4412,"BEZA2","",1.0
83944,5,4924,"BEZA2","",1.0
83945,6,4924,"BEZA2","",2.0
83946,7,5051,"BEZA2","",3.0
83947,8,5051,"BEZA2","",1.0
83948,8,5051,"BEZA2","",1.0
83949,7,5056,"BEZA2","",1.0
83950,2,7447,"BEZA2","",4.0
83951,4,7690,"BEZA2","",2.0
83952,5,7690,"BEZA2","",5.0
83953,6,7690,"BEZA2","",5.0
83954,7,7690,"BEZA2","",6.0
83955,8,7690,"BEZA2","",1.0
83956,3,7725,"BEZA2","",4.0
83957,4,7725,"BEZA2","",4.0
83958,5,7725,"BEZA2","",27.0
83959,6,7725,"BEZA2","",1.0
83960,6,7725,"BEZA2","",9.0
83961,7,7725,"BEZA2","",8.0
83962,8,7725,"BEZA2","",13.0
83963,9,7725,"BEZA2","",6.0
83964,10,7725,"BEZA2","",5.0
83965,7,8108,"BEZA2","",1.0
83966,8,8108,"BEZA2","",1.0
83967,9,8531,"BEZA2","",2.0
83968,4,9405,"BEZA2","",3.0
83969,7,9405,"BEZA2","",2.0
83970,8,9405,"BEZA2","",6.0
83971,9,9405,"BEZA2","",22.0
83972,10,9405,"BEZA2","",1.0
83973,9,9406,"BEZA2","",14.0
83974,3,116,"BEZA3","",2.0
83975,3,636,"BEZA3","",1.0
83976,4,636,"BEZA3","",2.0
83977,4,637,"BEZA3","",1.0
83978,1,1555,"BEZA3","",11.0
83979,3,1555,"BEZA3","",11.0
83980,4,1555,"BEZA3","",1.0
83981,7,1555,"BEZA3","",5.0
83982,8,1555,"BEZA3","",3.0
83983,1,1809,"BEZA3","",2.0
83984,4,1809,"BEZA3","",2.0
83985,5,1809,"BEZA3","",3.0
83986,6,1809,"BEZA3","",4.0
83987,7,1809,"BEZA3","",1.0
83988,8,1809,"BEZA3","",1.0
83989,3,1811,"BEZA3","",5.0
83990,8,1811,"BEZA3","",1.0
83991,1,1816,"BEZA3","",5.0
83992,3,1816,"BEZA3","",2.0
83993,4,1816,"BEZA3","",17.0
83994,5,1816,"BEZA3","",17.0
83995,6,1816,"BEZA3","",9.0
83996,3,1817,"BEZA3","",1.0
83997,7,1817,"BEZA3","",1.0
83998,7,1818,"BEZA3","",1.0
83999,3,2724,"BEZA3","",1.0
84000,4,2724,"BEZA3","",1.0
84001,6,2724,"BEZA3","",2.0
84002,3,2727,"BEZA3","",1.0
84003,6,2727,"BEZA3","",1.0
84004,7,2727,"BEZA3","",11.0
84005,8,2727,"BEZA3","",1.0
84006,8,2729,"BEZA3","",13.0
84007,3,3056,"BEZA3","",3.0
84008,4,3056,"BEZA3","",1.0
84009,6,3056,"BEZA3","",1.0
84010,7,3056,"BEZA3","",2.0
84011,8,3056,"BEZA3","",2.0
84012,4,3601,"BEZA3","",1.0
84013,1,3611,"BEZA3","",5.0
84014,2,3611,"BEZA3","",1.0
84015,4,3611,"BEZA3","",1.0
84016,7,3611,"BEZA3","",5.0
84017,8,3611,"BEZA3","",1.0
84018,7,3802,"BEZA3","",4.0
84019,1,3810,"BEZA3","",1.0
84020,3,3810,"BEZA3","",2.0
84021,2,3880,"BEZA3","",5.0
84022,5,3891,"BEZA3","",9.0
84023,6,3891,"BEZA3","",2.0
84024,6,4010,"BEZA3","",1.0
84025,3,4081,"BEZA3","",1.0
84026,7,4081,"BEZA3","",4.0
84027,8,4081,"BEZA3","",2.0
84028,4,4082,"BEZA3","",1.0
84029,5,4924,"BEZA3","",2.0
84030,6,4924,"BEZA3","",1.0
84031,4,7447,"BEZA3","",1.0
84032,4,7447,"BEZA3","",1.0
84033,7,7690,"BEZA3","",2.0
84034,1,7725,"BEZA3","",19.0
84035,2,7725,"BEZA3","",14.0
84036,3,7725,"BEZA3","",10.0
84037,7,7725,"BEZA3","",1.0
84038,8,7725,"BEZA3","",13.0
84039,3,8108,"BEZA3","",3.0
84040,1,8531,"BEZA3","",2.0
84041,1,9405,"BEZA3","",2.0
84042,2,9405,"BEZA3","",1.0
84043,8,9405,"BEZA3","",1.0
84044,3,9406,"BEZA3","",5.0
84045,4,9406,"BEZA3","",2.0
84046,6,9407,"BEZA3","",2.0
84047,8,9568,"BEZA3","",2.0
84048,3,461,"BRISEFER","",1.0
84049,4,461,"BRISEFER","",1.0
84050,6,461,"BRISEFER","",1.0
84051,9,461,"BRISEFER","",2.0
84052,10,461,"BRISEFER","",1.0
84053,8,679,"BRISEFER","",7.0
84054,1,695,"BRISEFER","",4.0
84055,2,695,"BRISEFER","",6.0
84056,3,695,"BRISEFER","",8.0
84057,4,695,"BRISEFER","",3.0
84058,5,695,"BRISEFER","",9.0
84059,6,695,"BRISEFER","",5.0
84060,7,695,"BRISEFER","",3.0
84061,9,695,"BRISEFER","",8.0
84062,10,695,"BRISEFER","",5.0
84063,3,1798,"BRISEFER","",1.0
84064,5,1798,"BRISEFER","",1.0
84065,6,1798,"BRISEFER","",3.0
84066,8,1798,"BRISEFER","",3.0
84067,1,1798,"BRISEFER","",3.0
84068,1,1930,"BRISEFER","",2.0
84069,3,1930,"BRISEFER","",2.0
84070,5,1930,"BRISEFER","",3.0
84071,6,1930,"BRISEFER","",2.0
84072,7,1930,"BRISEFER","",3.0
84073,8,1930,"BRISEFER","",1.0
84074,10,1930,"BRISEFER","",1.0
84075,1,2220,"BRISEFER","",2.0
84076,2,2220,"BRISEFER","",2.0
84077,3,2220,"BRISEFER","",1.0
84078,4,2220,"BRISEFER","",4.0
84079,6,2220,"BRISEFER","",2.0
84080,7,2220,"BRISEFER","",4.0
84081,8,2220,"BRISEFER","",3.0
84082,9,2220,"BRISEFER","",1.0
84083,10,2220,"BRISEFER","",3.0
84084,2,2280,"BRISEFER","",1.0
84085,3,2280,"BRISEFER","",1.0
84086,4,2280,"BRISEFER","",1.0
84087,5,2280,"BRISEFER","",1.0
84088,6,2280,"BRISEFER","",1.0
84089,7,2280,"BRISEFER","",2.0
84090,8,2280,"BRISEFER","",2.0
84091,9,2280,"BRISEFER","",1.0
84092,10,2280,"BRISEFER","",3.0
84093,3,2382,"BRISEFER","",3.0
84094,4,2382,"BRISEFER","",1.0
84095,8,2382,"BRISEFER","",3.0
84096,6,2469,"BRISEFER","",1.0
84097,3,2493,"BRISEFER","",1.0
84098,2,2745,"BRISEFER","",1.0
84099,5,2746,"BRISEFER","L",2.0
84100,7,2746,"BRISEFER","L",2.0
84101,10,2746,"BRISEFER","L",2.0
84102,6,2746,"BRISEFER","L",1.0
84103,1,3219,"BRISEFER","",6.0
84104,2,3219,"BRISEFER","",6.0
84105,3,3219,"BRISEFER","",7.0
84106,4,3219,"BRISEFER","",3.0
84107,5,3219,"BRISEFER","",7.0
84108,6,3219,"BRISEFER","",6.0
84109,7,3219,"BRISEFER","",8.0
84110,8,3219,"BRISEFER","",4.0
84111,9,3219,"BRISEFER","",7.0
84112,10,3219,"BRISEFER","",5.0
84113,7,3364,"BRISEFER","",1.0
84114,8,3364,"BRISEFER","",1.0
84115,1,3369,"BRISEFER","",1.0
84116,3,3369,"BRISEFER","",1.0
84117,6,3369,"BRISEFER","",1.0
84118,9,3369,"BRISEFER","",1.0
84119,1,3387,"BRISEFER","",4.0
84120,1,3442,"BRISEFER","",2.0
84121,2,3445,"BRISEFER","",1.0
84122,3,3445,"BRISEFER","",3.0
84123,4,3445,"BRISEFER","",3.0
84124,5,3445,"BRISEFER","",3.0
84125,6,3445,"BRISEFER","",1.0
84126,8,3445,"BRISEFER","",3.0
84127,9,3445,"BRISEFER","",1.0
84128,10,3445,"BRISEFER","",2.0
84129,1,3654,"BRISEFER","",4.0
84130,2,3654,"BRISEFER","",1.0
84131,3,3654,"BRISEFER","",3.0
84132,4,3654,"BRISEFER","",1.0
84133,6,3654,"BRISEFER","",1.0
84134,8,3654,"BRISEFER","",5.0
84135,9,3654,"BRISEFER","",2.0
84136,10,3654,"BRISEFER","",2.0
84137,1,3803,"BRISEFER","",5.0
84138,2,3803,"BRISEFER","",4.0
84139,3,3803,"BRISEFER","",5.0
84140,4,3803,"BRISEFER","",1.0
84141,5,3803,"BRISEFER","",5.0
84142,6,3803,"BRISEFER","",7.0
84143,7,3803,"BRISEFER","",8.0
84144,8,3803,"BRISEFER","",7.0
84145,9,3803,"BRISEFER","",4.0
84146,10,3803,"BRISEFER","",2.0
84147,3,4733,"BRISEFER","",3.0
84148,4,4733,"BRISEFER","",3.0
84149,5,4733,"BRISEFER","",2.0
84150,6,4733,"BRISEFER","",1.0
84151,7,4733,"BRISEFER","",4.0
84152,8,4733,"BRISEFER","",2.0
84153,9,4733,"BRISEFER","",1.0
84154,10,4733,"BRISEFER","",1.0
84155,1,4753,"BRISEFER","",1.0
84156,7,4753,"BRISEFER","",1.0
84157,5,4754,"BRISEFER","",1.0
84158,1,4794,"BRISEFER","",3.0
84159,4,4794,"BRISEFER","",5.0
84160,5,4794,"BRISEFER","",4.0
84161,6,4794,"BRISEFER","",2.0
84162,7,4794,"BRISEFER","",2.0
84163,8,4794,"BRISEFER","",2.0
84164,10,4794,"BRISEFER","",4.0
84165,6,4795,"BRISEFER","",9.0
84166,1,4796,"BRISEFER","",12.0
84167,2,4796,"BRISEFER","",8.0
84168,3,4796,"BRISEFER","",12.0
84169,4,4796,"BRISEFER","",14.0
84170,7,4796,"BRISEFER","",5.0
84171,8,4796,"BRISEFER","",8.0
84172,9,4796,"BRISEFER","",5.0
84173,2,4794,"BRISEFER","",1.0
84174,10,4796,"BRISEFER","",14.0
84175,6,4812,"BRISEFER","",3.0
84176,7,4812,"BRISEFER","",1.0
84177,1,4830,"BRISEFER","",1.0
84178,2,4830,"BRISEFER","",1.0
84179,4,4830,"BRISEFER","",2.0
84180,6,4966,"BRISEFER","",1.0
84181,9,5051,"BRISEFER","",1.0
84182,10,5056,"BRISEFER","",1.0
84183,3,5375,"BRISEFER","",1.0
84184,5,5375,"BRISEFER","",1.0
84185,1,5569,"BRISEFER","L",2.0
84186,2,5569,"BRISEFER","L",1.0
84187,4,5569,"BRISEFER","L",1.0
84188,6,5569,"BRISEFER","L",1.0
84189,10,5569,"BRISEFER","L",3.0
84190,4,5596,"BRISEFER","",1.0
84191,8,5596,"BRISEFER","",1.0
84192,9,5596,"BRISEFER","",1.0
84193,7,5701,"BRISEFER","",2.0
84194,1,5871,"BRISEFER","",1.0
84195,2,5871,"BRISEFER","",2.0
84196,3,5871,"BRISEFER","",3.0
84197,4,5871,"BRISEFER","",4.0
84198,9,5871,"BRISEFER","",3.0
84199,10,5871,"BRISEFER","",2.0
84200,1,5873,"BRISEFER","",2.0
84201,2,5873,"BRISEFER","",2.0
84202,3,5873,"BRISEFER","",1.0
84203,6,5873,"BRISEFER","",2.0
84204,7,5873,"BRISEFER","",2.0
84205,8,5873,"BRISEFER","",2.0
84206,3,6377,"BRISEFER","",2.0
84207,7,6378,"BRISEFER","",1.0
84208,8,6378,"BRISEFER","",1.0
84209,8,6723,"BRISEFER","",1.0
84210,4,6879,"BRISEFER","",1.0
84211,6,6879,"BRISEFER","",3.0
84212,2,7046,"BRISEFER","",1.0
84213,7,7046,"BRISEFER","",2.0
84214,8,7046,"BRISEFER","",1.0
84215,2,7081,"BRISEFER","",1.0
84216,3,7081,"BRISEFER","",3.0
84217,4,7081,"BRISEFER","",4.0
84218,7,7081,"BRISEFER","",2.0
84219,9,7081,"BRISEFER","",1.0
84220,2,7147,"BRISEFER","",6.0
84221,3,7147,"BRISEFER","",8.0
84222,4,7147,"BRISEFER","",2.0
84223,6,7147,"BRISEFER","",5.0
84224,7,7147,"BRISEFER","",2.0
84225,10,7147,"BRISEFER","",1.0
84226,8,7148,"BRISEFER","",1.0
84227,1,7202,"BRISEFER","",17.0
84228,2,7202,"BRISEFER","",3.0
84229,3,7202,"BRISEFER","",23.0
84230,4,7202,"BRISEFER","",30.0
84231,6,7202,"BRISEFER","",48.0
84232,7,7202,"BRISEFER","",41.0
84233,8,7202,"BRISEFER","",31.0
84234,9,7202,"BRISEFER","",25.0
84235,10,7202,"BRISEFER","",31.0
84236,5,7202,"BRISEFER","",13.0
84237,4,7207,"BRISEFER","",1.0
84238,3,7218,"BRISEFER","",1.0
84239,6,7218,"BRISEFER","",1.0
84240,7,7218,"BRISEFER","",4.0
84241,9,7218,"BRISEFER","",1.0
84242,2,7221,"BRISEFER","",1.0
84243,2,7222,"BRISEFER","",2.0
84244,3,7222,"BRISEFER","",3.0
84245,4,7222,"BRISEFER","",2.0
84246,8,7222,"BRISEFER","",3.0
84247,9,7222,"BRISEFER","",3.0
84248,5,7226,"BRISEFER","",1.0
84249,6,7226,"BRISEFER","",1.0
84250,7,7222,"BRISEFER","",5.0
84251,3,7229,"BRISEFER","",1.0
84252,3,7301,"BRISEFER","",2.0
84253,5,7301,"BRISEFER","",2.0
84254,6,7301,"BRISEFER","",1.0
84255,8,7301,"BRISEFER","",1.0
84256,4,7313,"BRISEFER","",1.0
84257,9,7365,"BRISEFER","",10.0
84258,1,7387,"BRISEFER","",4.0
84259,2,7387,"BRISEFER","",5.0
84260,3,7387,"BRISEFER","",11.0
84261,4,7387,"BRISEFER","",12.0
84262,6,7387,"BRISEFER","",13.0
84263,7,7387,"BRISEFER","",27.0
84264,8,7387,"BRISEFER","",3.0
84265,10,7387,"BRISEFER","",2.0
84266,6,7398,"BRISEFER","",1.0
84267,7,7786,"BRISEFER","",1.0
84268,9,7786,"BRISEFER","",1.0
84269,10,7786,"BRISEFER","",1.0
84270,7,7894,"BRISEFER","",2.0
84271,2,7913,"BRISEFER","",1.0
84272,6,8000,"BRISEFER","",1.0
84273,7,8000,"BRISEFER","L",1.0
84274,3,8061,"BRISEFER","",3.0
84275,7,8061,"BRISEFER","",9.0
84276,8,8061,"BRISEFER","",1.0
84277,9,8061,"BRISEFER","",2.0
84278,10,8061,"BRISEFER","",1.0
84279,1,8064,"BRISEFER","",1.0
84280,2,8064,"BRISEFER","",1.0
84281,3,8064,"BRISEFER","",3.0
84282,4,8064,"BRISEFER","",6.0
84283,6,8064,"BRISEFER","",4.0
84284,7,8064,"BRISEFER","",3.0
84285,8,8064,"BRISEFER","",3.0
84286,6,8137,"BRISEFER","",1.0
84287,1,8236,"BRISEFER","",1.0
84288,10,8236,"BRISEFER","",1.0
84289,5,8540,"BRISEFER","",1.0
84290,2,8669,"BRISEFER","",3.0
84291,1,8877,"BRISEFER","",3.0
84292,2,8877,"BRISEFER","",1.0
84293,3,8877,"BRISEFER","",10.0
84294,4,8877,"BRISEFER","",1.0
84295,6,8877,"BRISEFER","",3.0
84296,7,8877,"BRISEFER","",1.0
84297,8,8877,"BRISEFER","",7.0
84298,9,8877,"BRISEFER","",1.0
84299,10,8877,"BRISEFER","",1.0
84300,1,8924,"BRISEFER","",1.0
84301,2,8924,"BRISEFER","",2.0
84302,4,8924,"BRISEFER","",2.0
84303,8,8924,"BRISEFER","",3.0
84304,9,8924,"BRISEFER","",1.0
84305,10,8924,"BRISEFER","",3.0
84306,3,9032,"BRISEFER","",1.0
84307,5,9032,"BRISEFER","",1.0
84308,7,9032,"BRISEFER","",2.0
84309,3,43,"KORUP","",2.0
84310,1,167,"KORUP","",1.0
84311,2,167,"KORUP","",1.0
84312,4,167,"KORUP","",2.0
84313,5,167,"KORUP","",1.0
84314,4,174,"KORUP","",1.0
84315,2,319,"KORUP","L",1.0
84316,5,322,"KORUP","L",1.0
84317,8,379,"KORUP","",1.0
84318,1,440,"KORUP","",1.0
84319,9,440,"KORUP","",1.0
84320,9,464,"KORUP","",1.0
84321,5,546,"KORUP","L",1.0
84322,6,591,"KORUP","L",1.0
84323,4,592,"KORUP","L",1.0
84324,7,592,"KORUP","L",1.0
84325,8,592,"KORUP","L",1.0
84326,1,598,"KORUP","L",4.0
84327,5,598,"KORUP","L",1.0
84328,5,598,"KORUP","L",1.0
84329,8,598,"KORUP","L",1.0
84330,10,648,"KORUP","",1.0
84331,1,648,"KORUP","",2.0
84332,6,665,"KORUP","",1.0
84333,3,686,"KORUP","",1.0
84334,10,686,"KORUP","",1.0
84335,1,825,"KORUP","H",3.0
84336,4,825,"KORUP","H",1.0
84337,6,825,"KORUP","H",1.0
84338,9,825,"KORUP","H",1.0
84339,10,825,"KORUP","H",2.0
84340,2,894,"KORUP","H",1.0
84341,9,894,"KORUP","H",1.0
84342,7,1022,"KORUP","L",1.0
84343,4,1072,"KORUP","L",1.0
84344,4,1965,"KORUP","",2.0
84345,6,1965,"KORUP","",1.0
84346,10,2458,"KORUP","",1.0
84347,2,2610,"KORUP","",1.0
84348,1,2694,"KORUP","L",1.0
84349,1,2694,"KORUP","L",1.0
84350,2,2695,"KORUP","L",1.0
84351,4,2696,"KORUP","L",2.0
84352,1,2739,"KORUP","L",1.0
84353,7,2739,"KORUP","L",1.0
84354,10,2739,"KORUP","L",1.0
84355,2,3016,"KORUP","L",1.0
84356,4,3016,"KORUP","L",1.0
84357,10,3016,"KORUP","L",1.0
84358,4,3017,"KORUP","L",1.0
84359,6,3092,"KORUP","L",1.0
84360,10,3154,"KORUP","",1.0
84361,2,3206,"KORUP","",1.0
84362,8,3212,"KORUP","",2.0
84363,1,3215,"KORUP","",1.0
84364,9,3215,"KORUP","",2.0
84365,1,3453,"KORUP","",1.0
84366,1,3453,"KORUP","",1.0
84367,3,3453,"KORUP","",1.0
84368,6,3453,"KORUP","",1.0
84369,4,3556,"KORUP","",1.0
84370,5,3556,"KORUP","",1.0
84371,10,3556,"KORUP","",2.0
84372,2,3559,"KORUP","",1.0
84373,8,3559,"KORUP","",1.0
84374,3,3592,"KORUP","",1.0
84375,1,3651,"KORUP","",1.0
84376,4,3651,"KORUP","",1.0
84377,5,3651,"KORUP","",1.0
84378,7,3651,"KORUP","",1.0
84379,8,3651,"KORUP","",2.0
84380,9,3651,"KORUP","",1.0
84381,5,3687,"KORUP","",1.0
84382,6,3687,"KORUP","",1.0
84383,3,3688,"KORUP","",1.0
84384,4,3688,"KORUP","",1.0
84385,4,3708,"KORUP","",1.0
84386,6,3708,"KORUP","",1.0
84387,7,3708,"KORUP","",1.0
84388,3,3711,"KORUP","",2.0
84389,2,3763,"KORUP","",1.0
84390,7,3775,"KORUP","",1.0
84391,3,3820,"KORUP","",2.0
84392,1,3909,"KORUP","",1.0
84393,2,3909,"KORUP","",2.0
84394,6,3909,"KORUP","",1.0
84395,8,3909,"KORUP","",2.0
84396,10,3909,"KORUP","",4.0
84397,7,3912,"KORUP","",2.0
84398,9,3912,"KORUP","",1.0
84399,1,3915,"KORUP","",1.0
84400,5,3920,"KORUP","",1.0
84401,10,3924,"KORUP","L",2.0
84402,5,3927,"KORUP","",1.0
84403,6,3928,"KORUP","",1.0
84404,9,3928,"KORUP","",1.0
84405,1,3929,"KORUP","L",1.0
84406,6,3929,"KORUP","L",1.0
84407,2,3930,"KORUP","",1.0
84408,3,3930,"KORUP","",1.0
84409,4,3930,"KORUP","",1.0
84410,8,3930,"KORUP","",1.0
84411,8,3954,"KORUP","",1.0
84412,6,3955,"KORUP","",1.0
84413,7,3955,"KORUP","",1.0
84414,2,3980,"KORUP","",1.0
84415,9,3980,"KORUP","",1.0
84416,1,4058,"KORUP","L",1.0
84417,6,4062,"KORUP","",1.0
84418,3,4078,"KORUP","",1.0
84419,2,4107,"KORUP","L",1.0
84420,3,4107,"KORUP","L",1.0
84421,5,4107,"KORUP","L",1.0
84422,6,4107,"KORUP","L",1.0
84423,6,4107,"KORUP","L",1.0
84424,10,4107,"KORUP","L",2.0
84425,2,4170,"KORUP","",1.0
84426,5,4170,"KORUP","",1.0
84427,3,4393,"KORUP","L",1.0
84428,6,4394,"KORUP","L",1.0
84429,7,4398,"KORUP","L",1.0
84430,5,4399,"KORUP","L",1.0
84431,3,4401,"KORUP","L",1.0
84432,1,4407,"KORUP","L",1.0
84433,7,4632,"KORUP","",1.0
84434,10,4809,"KORUP","",1.0
84435,9,4861,"KORUP","",1.0
84436,2,4999,"KORUP","L",1.0
84437,7,4999,"KORUP","L",1.0
84438,1,5032,"KORUP","L",1.0
84439,2,5035,"KORUP","L",1.0
84440,2,5157,"KORUP","",1.0
84441,8,5157,"KORUP","",1.0
84442,6,5159,"KORUP","",1.0
84443,8,5253,"KORUP","",1.0
84444,10,5253,"KORUP","",1.0
84445,2,5542,"KORUP","",1.0
84446,7,5542,"KORUP","",1.0
84447,10,5568,"KORUP","L",1.0
